item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID,Exception
385759.0,complete,1/10/2017,Telemall_MM-DR-HB-L,449.0,1.0,449.0,100259354,\N,\N,0.0,cod,1/10/2017,Net, 449 ,2017.0,1.0,2016-12,1-2017,FY17,29771.0,Exception for category_name_1 - Invalid Content \N
385772.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,1520.0,100259364,\N,R SKZ 106980,0.0,cod,1/10/2017,Net, 450 ,2017.0,1.0,2016-9,1-2017,FY17,7388.0,Exception for category_name_1 - Invalid Content \N
385790.0,complete,1/10/2017,Telemall_MM-DR-HB-L,449.0,2.0,898.0,100259374,\N,\N,0.0,cod,1/10/2017,Net, 898 ,2017.0,1.0,2017-1,1-2017,FY17,30856.0,Exception for category_name_1 - Invalid Content \N
385809.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,1084.0,100259385,\N,R-MUX-90516,0.0,cod,1/10/2017,Net, 450 ,2017.0,1.0,2016-7,1-2017,FY17,468.0,Exception for category_name_1 - Invalid Content \N
385816.0,canceled,1/10/2017,Telemall_MM-DR-HB-L,449.0,1.0,449.0,100259389,\N,\N,0.0,cod,1/10/2017,Gross, 449 ,2017.0,1.0,2016-12,1-2017,FY17,29073.0,Exception for category_name_1 - Invalid Content \N
385829.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,820.0,100259398,\N,\N,0.0,cod,1/10/2017,Net, 450 ,2017.0,1.0,2016-9,1-2017,FY17,9645.0,Exception for category_name_1 - Invalid Content \N
385841.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,1110.0,100259407,\N,R SKZ 106980,0.0,cod,1/10/2017,Net, 450 ,2017.0,1.0,2016-9,1-2017,FY17,7388.0,Exception for category_name_1 - Invalid Content \N
385843.0,order_refunded,1/10/2017,Telemall_MM-DR-HB-L,449.0,1.0,449.0,100259408,\N,45421,0.0,cod,1/10/2017,Valid, 449 ,2017.0,1.0,2016-12,1-2017,FY17,30112.0,Exception for category_name_1 - Invalid Content \N
385851.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,450.0,100259415,\N,R-MUX-90516,0.0,cod,1/10/2017,Net, 450 ,2017.0,1.0,2016-7,1-2017,FY17,468.0,Exception for category_name_1 - Invalid Content \N
385909.0,complete,1/10/2017,Telemall_MM-DR-HB-L,449.0,1.0,449.0,100259457,\N,R-ISB-107394,0.0,cod,1/10/2017,Net, 449 ,2017.0,1.0,2016-11,1-2017,FY17,14939.0,Exception for category_name_1 - Invalid Content \N
385938.0,order_refunded,1/10/2017,test-product,2.64,1.0,2.64,100259478,\N,\N,0.0,cod,1/10/2017,Valid, 3 ,2017.0,1.0,2016-10,1-2017,FY17,12755.0,Exception for category_name_1 - Invalid Content \N
385941.0,canceled,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,450.0,100259481,\N,\N,0.0,Payaxis,1/10/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,9011.0,Exception for category_name_1 - Invalid Content \N
385971.0,canceled,1/10/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100259504,\N,\N,0.0,Payaxis,1/10/2017,Gross," 15,500 ",2017.0,1.0,2016-12,1-2017,FY17,27711.0,Exception for category_name_1 - Invalid Content \N
385977.0,canceled,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,450.0,100259510,\N,\N,0.0,Payaxis,1/10/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,9011.0,Exception for category_name_1 - Invalid Content \N
386003.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,450.0,100259524,\N,\N,0.0,cod,1/10/2017,Net, 450 ,2017.0,1.0,2016-7,1-2017,FY17,901.0,Exception for category_name_1 - Invalid Content \N
386045.0,order_refunded,1/10/2017,test-product,100.0,2.0,350.0,100259551,\N,\N,0.0,cod,1/10/2017,Valid, 200 ,2017.0,1.0,2016-7,1-2017,FY17,1423.0,Exception for category_name_1 - Invalid Content \N
386046.0,complete,1/10/2017,test-product,1000.0,1.0,1150.0,100259552,\N,\N,0.0,cod,1/10/2017,Net," 1,000 ",2017.0,1.0,2016-7,1-2017,FY17,1423.0,Exception for category_name_1 - Invalid Content \N
386047.0,order_refunded,1/10/2017,test-product,1200.0,1.0,1200.0,100259553,\N,\N,0.0,cod,1/10/2017,Valid," 1,200 ",2017.0,1.0,2016-7,1-2017,FY17,1423.0,Exception for category_name_1 - Invalid Content \N
386048.0,order_refunded,1/10/2017,test-product,5.0,1.0,155.0,100259554,\N,\N,0.0,Payaxis,1/10/2017,Valid, 5 ,2017.0,1.0,2016-7,1-2017,FY17,1423.0,Exception for category_name_1 - Invalid Content \N
386069.0,order_refunded,1/10/2017,Telemall_MM-DR-HB-L,449.0,1.0,599.0,100259567,\N,45421,0.0,cod,1/10/2017,Valid, 449 ,2017.0,1.0,2016-12,1-2017,FY17,30112.0,Exception for category_name_1 - Invalid Content \N
386077.0,order_refunded,1/10/2017,Telemall_MM-DR-HB-L,449.0,1.0,599.0,100259570,\N,45421,0.0,cod,1/10/2017,Valid, 449 ,2017.0,1.0,2016-12,1-2017,FY17,30112.0,Exception for category_name_1 - Invalid Content \N
386104.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,1050.0,100259586,\N,\N,0.0,cod,1/10/2017,Net, 900 ,2017.0,1.0,2016-7,1-2017,FY17,566.0,Exception for category_name_1 - Invalid Content \N
386113.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,1444.0,100259592,\N,\N,0.0,jazzwallet,1/10/2017,Net, 450 ,2017.0,1.0,2016-8,1-2017,FY17,4131.0,Exception for category_name_1 - Invalid Content \N
386118.0,received,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,2094.0,100259594,\N,\N,0.0,cod,1/10/2017,Valid, 450 ,2017.0,1.0,2016-9,1-2017,FY17,7947.0,Exception for category_name_1 - Invalid Content \N
386140.0,canceled,1/10/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100259605,\N,\N,0.0,Payaxis,1/10/2017,Gross," 15,500 ",2017.0,1.0,2016-12,1-2017,FY17,27711.0,Exception for category_name_1 - Invalid Content \N
386147.0,complete,1/10/2017,RB_Dettol Germ Busting Kit-bf,450.0,4.0,2799.0,100259608,\N,\N,0.0,cod,1/10/2017,Net," 1,800 ",2017.0,1.0,2017-1,1-2017,FY17,30899.0,Exception for category_name_1 - Invalid Content \N
386150.0,canceled,1/10/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100259610,\N,\N,0.0,Payaxis,1/10/2017,Gross," 15,500 ",2017.0,1.0,2016-12,1-2017,FY17,27711.0,Exception for category_name_1 - Invalid Content \N
386173.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,0.0,100259623,\N,\N,0.0,customercredit,1/11/2017,Net, 900 ,2017.0,1.0,2016-9,1-2017,FY17,8513.0,Exception for category_name_1 - Invalid Content \N
386191.0,canceled,1/11/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100259632,\N,\N,0.0,Payaxis,1/11/2017,Gross," 15,500 ",2017.0,1.0,2017-1,1-2017,FY17,30900.0,Exception for category_name_1 - Invalid Content \N
386237.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,3.0,1350.0,100259662,\N,C-KHC-41817,0.0,cod,1/11/2017,Net," 1,350 ",2017.0,1.0,2016-7,1-2017,FY17,114.0,Exception for category_name_1 - Invalid Content \N
386276.0,order_refunded,1/11/2017,test-product,5.0,5.0,175.0,100259688,\N,\N,0.0,cod,1/11/2017,Valid, 25 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386277.0,order_refunded,1/11/2017,test-product,5.0,1.0,155.0,100259689,\N,\N,0.0,cod,1/11/2017,Valid, 5 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386281.0,canceled,1/11/2017,test-product,5.0,1.0,155.0,100259692,\N,\N,0.0,jazzvoucher,1/11/2017,Gross, 5 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386301.0,order_refunded,1/11/2017,test-product,5.0,1.0,5.0,100259703,\N,\N,0.0,cod,1/11/2017,Valid, 5 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386309.0,complete,1/11/2017,test-product,5.0,1.0,0.0,100259708,\N,\N,0.0,customercredit,1/11/2017,Net, 5 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386320.0,canceled,1/11/2017,test-product,5.0,1.0,155.0,100259714,\N,\N,0.0,jazzvoucher,1/11/2017,Gross, 5 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386369.0,order_refunded,1/11/2017,test-product,5.0,2.0,160.0,100259738,\N,\N,0.0,jazzwallet,1/11/2017,Valid, 10 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386381.0,canceled,1/11/2017,test-product,5.0,1.0,155.0,100259742,\N,\N,0.0,jazzwallet,1/11/2017,Gross, 5 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386385.0,canceled,1/11/2017,test-product,5.0,1.0,155.0,100259744,\N,\N,0.0,jazzwallet,1/11/2017,Gross, 5 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386403.0,canceled,1/11/2017,test-product,5.0,1.0,155.0,100259754,\N,\N,0.0,jazzwallet,1/11/2017,Gross, 5 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
386412.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,1190.0,100259758,\N,\N,0.0,cod,1/11/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,14549.0,Exception for category_name_1 - Invalid Content \N
386408.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,1190.0,100259756,\N,\N,0.0,cod,1/11/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,14549.0,Exception for category_name_1 - Invalid Content \N
386414.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,1190.0,100259759,\N,\N,0.0,cod,1/11/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,14549.0,Exception for category_name_1 - Invalid Content \N
386420.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,1190.0,100259762,\N,\N,0.0,cod,1/11/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,14549.0,Exception for category_name_1 - Invalid Content \N
386538.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,5.0,2250.0,100259828,\N,\N,0.0,cod,1/11/2017,Net," 2,250 ",2017.0,1.0,2016-11,1-2017,FY17,14549.0,Exception for category_name_1 - Invalid Content \N
386546.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,5.0,2250.0,100259833,\N,\N,0.0,cod,1/11/2017,Net," 2,250 ",2017.0,1.0,2016-11,1-2017,FY17,14549.0,Exception for category_name_1 - Invalid Content \N
386570.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,3.0,1350.0,100259848,\N,\N,0.0,cod,1/11/2017,Net," 1,350 ",2017.0,1.0,2016-11,1-2017,FY17,14549.0,Exception for category_name_1 - Invalid Content \N
386640.0,complete,1/11/2017,Telemall_MM-DR-HB-L,449.0,1.0,599.0,100259887,\N,\N,0.0,cod,1/11/2017,Net, 449 ,2017.0,1.0,2016-12,1-2017,FY17,29073.0,Exception for category_name_1 - Invalid Content \N
386686.0,canceled,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100259905,\N,\N,0.0,Payaxis,1/11/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,9011.0,Exception for category_name_1 - Invalid Content \N
386697.0,order_refunded,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,995.0,100259913,\N,\N,0.0,Payaxis,1/11/2017,Valid, 450 ,2017.0,1.0,2016-9,1-2017,FY17,9011.0,Exception for category_name_1 - Invalid Content \N
386729.0,canceled,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100259930,\N,\N,0.0,jazzwallet,1/11/2017,Gross, 450 ,2017.0,1.0,2016-11,1-2017,FY17,16431.0,Exception for category_name_1 - Invalid Content \N
386746.0,order_refunded,1/11/2017,test-product,5.0,1.0,105.0,100259942,\N,\N,0.0,cod,1/11/2017,Valid, 5 ,2017.0,1.0,2016-7,1-2017,FY17,73.0,Exception for category_name_1 - Invalid Content \N
386743.0,canceled,1/11/2017,test-product,5.0,1.0,155.0,100259940,\N,\N,0.0,cod,1/11/2017,Gross, 5 ,2017.0,1.0,2016-10,1-2017,FY17,12341.0,Exception for category_name_1 - Invalid Content \N
386744.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,3.0,1753.0,100259941,\N,R SKZ 106980,0.0,cod,1/11/2017,Net," 1,350 ",2017.0,1.0,2016-9,1-2017,FY17,7456.0,Exception for category_name_1 - Invalid Content \N
386775.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,464.0,100259957,\N,\N,0.0,cod,1/11/2017,Net, 900 ,2017.0,1.0,2016-11,1-2017,FY17,14549.0,Exception for category_name_1 - Invalid Content \N
386829.0,order_refunded,1/11/2017,Telemall_MM-DR-HB-L,449.0,2.0,1048.0,100259994,\N,\N,0.0,cod,1/11/2017,Valid, 898 ,2017.0,1.0,2017-1,1-2017,FY17,30933.0,Exception for category_name_1 - Invalid Content \N
386920.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,5.0,2250.0,100260053,\N,\N,0.0,cod,1/11/2017,Net," 2,250 ",2017.0,1.0,2016-11,1-2017,FY17,14931.0,Exception for category_name_1 - Invalid Content \N
386926.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260056,\N,\N,0.0,cod,1/11/2017,Net, 450 ,2017.0,1.0,2016-7,1-2017,FY17,566.0,Exception for category_name_1 - Invalid Content \N
386923.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,5.0,3513.0,100260055,\N,R SKZ 106980,0.0,cod,1/11/2017,Net," 2,250 ",2017.0,1.0,2016-9,1-2017,FY17,7388.0,Exception for category_name_1 - Invalid Content \N
387045.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,681.0,100260125,\N,45421,0.0,cod,1/11/2017,Net, 450 ,2017.0,1.0,2016-12,1-2017,FY17,30112.0,Exception for category_name_1 - Invalid Content \N
387047.0,complete,1/11/2017,Telemall_MM-DR-HB-L,449.0,1.0,681.0,100260125,\N,45421,0.0,cod,1/11/2017,Net, 449 ,2017.0,1.0,2016-12,1-2017,FY17,30112.0,Exception for category_name_1 - Invalid Content \N
387095.0,refund,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,7995.0,100260155,\N,\N,0.0,cod,1/11/2017,Valid, 450 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387102.0,canceled,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,1050.0,100260159,\N,ISB100711,0.0,Payaxis,1/11/2017,Gross, 900 ,2017.0,1.0,2016-10,1-2017,FY17,12606.0,Exception for category_name_1 - Invalid Content \N
387103.0,complete,1/11/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,1050.0,100260160,\N,ISB100711,0.0,cod,1/11/2017,Net, 900 ,2017.0,1.0,2016-10,1-2017,FY17,12606.0,Exception for category_name_1 - Invalid Content \N
387182.0,canceled,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260214,\N,\N,0.0,Payaxis,1/12/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,8963.0,Exception for category_name_1 - Invalid Content \N
387332.0,canceled,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260302,\N,\N,0.0,Payaxis,1/12/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,8963.0,Exception for category_name_1 - Invalid Content \N
387341.0,complete,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,3.0,130.0,100260309,\N,\N,0.0,cod,1/12/2017,Net," 1,350 ",2017.0,1.0,2016-7,1-2017,FY17,433.0,Exception for category_name_1 - Invalid Content \N
387445.0,complete,1/12/2017,Telemall_MM-DR-HB-L,449.0,1.0,599.0,100260384,\N,\N,0.0,cod,1/12/2017,Net, 449 ,2017.0,1.0,2017-1,1-2017,FY17,30979.0,Exception for category_name_1 - Invalid Content \N
387456.0,complete,1/12/2017,Telemall_MM-DR-HB-L,449.0,1.0,599.0,100260389,\N,LHE-R-107752,0.0,cod,1/12/2017,Net, 449 ,2017.0,1.0,2017-1,1-2017,FY17,30979.0,Exception for category_name_1 - Invalid Content \N
387465.0,order_refunded,1/12/2017,test-product,5.0,1.0,155.0,100260394,\N,\N,0.0,cod,1/12/2017,Valid, 5 ,2017.0,1.0,2016-7,1-2017,FY17,1423.0,Exception for category_name_1 - Invalid Content \N
387464.0,order_refunded,1/12/2017,test-product,5.0,1.0,155.0,100260393,\N,\N,0.0,cod,1/12/2017,Valid, 5 ,2017.0,1.0,2016-7,1-2017,FY17,1423.0,Exception for category_name_1 - Invalid Content \N
387487.0,refund,1/12/2017,test-product,0.0,1.0,150.0,100260406,\N,\N,0.0,cod,1/12/2017,Valid, -   ,2017.0,1.0,2016-7,1-2017,FY17,73.0,Exception for category_name_1 - Invalid Content \N
387489.0,order_refunded,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,2898.0,100260408,\N,\N,0.0,cod,1/12/2017,Valid, 900 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387492.0,order_refunded,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,2448.0,100260410,\N,\N,0.0,cod,1/12/2017,Valid, 450 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387495.0,order_refunded,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,2898.0,100260412,\N,\N,0.0,cod,1/12/2017,Valid, 900 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387515.0,order_refunded,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,2898.0,100260416,\N,\N,0.0,cod,1/12/2017,Valid, 900 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387526.0,received,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,2898.0,100260422,\N,C-RWP-31924,0.0,cod,1/12/2017,Valid, 900 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387538.0,canceled,1/12/2017,test-product,0.0,2.0,600.0,100260429,\N,\N,0.0,jazzvoucher,1/12/2017,Gross, -   ,2017.0,1.0,2016-9,1-2017,FY17,7366.0,Exception for category_name_1 - Invalid Content \N
387539.0,canceled,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260429,\N,\N,0.0,jazzvoucher,1/12/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,7366.0,Exception for category_name_1 - Invalid Content \N
387546.0,received,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,2898.0,100260434,\N,C-RWP-31924,0.0,cod,1/12/2017,Valid, 900 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387551.0,received,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,2448.0,100260437,\N,C-RWP-31924,0.0,cod,1/12/2017,Valid, 450 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387557.0,complete,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,2898.0,100260441,\N,C-RWP-31924,0.0,cod,1/12/2017,Net, 900 ,2017.0,1.0,2017-1,1-2017,FY17,30945.0,Exception for category_name_1 - Invalid Content \N
387607.0,complete,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260475,\N,\N,0.0,cod,1/12/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,15438.0,Exception for category_name_1 - Invalid Content \N
387608.0,complete,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260476,\N,\N,0.0,cod,1/12/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,15438.0,Exception for category_name_1 - Invalid Content \N
387609.0,complete,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260477,\N,\N,0.0,cod,1/12/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,15438.0,Exception for category_name_1 - Invalid Content \N
387631.0,canceled,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260494,\N,\N,0.0,Payaxis,1/12/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,8963.0,Exception for category_name_1 - Invalid Content \N
387635.0,complete,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,2.0,1015.5,100260497,\N,\N,0.0,cod,1/12/2017,Net, 900 ,2017.0,1.0,2016-8,1-2017,FY17,5360.0,Exception for category_name_1 - Invalid Content \N
387646.0,canceled,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260504,\N,\N,0.0,Payaxis,1/12/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,8963.0,Exception for category_name_1 - Invalid Content \N
387672.0,canceled,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260517,\N,\N,0.0,Payaxis,1/12/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,8963.0,Exception for category_name_1 - Invalid Content \N
387675.0,complete,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260519,\N,\N,0.0,cod,1/12/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,15438.0,Exception for category_name_1 - Invalid Content \N
387676.0,complete,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260520,\N,\N,0.0,cod,1/12/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,15438.0,Exception for category_name_1 - Invalid Content \N
387677.0,canceled,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260521,\N,\N,0.0,Payaxis,1/12/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,8963.0,Exception for category_name_1 - Invalid Content \N
387681.0,canceled,1/12/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260524,\N,\N,0.0,Payaxis,1/12/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,8963.0,Exception for category_name_1 - Invalid Content \N
387702.0,complete,1/13/2017,test-product-new,1.0,15.0,165.0,100260539,\N,\N,0.0,cod,1/13/2017,Net, 15 ,2017.0,1.0,2017-1,1-2017,FY17,31008.0,Exception for category_name_1 - Invalid Content \N
387737.0,complete,1/13/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,4318.0,100260551,\N,\N,0.0,cod,1/13/2017,Net, 450 ,2017.0,1.0,2016-9,1-2017,FY17,6666.0,Exception for category_name_1 - Invalid Content \N
387815.0,canceled,1/13/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100260581,\N,\N,0.0,Payaxis,1/13/2017,Gross," 15,500 ",2017.0,1.0,2016-12,1-2017,FY17,27711.0,Exception for category_name_1 - Invalid Content \N
387818.0,canceled,1/13/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100260583,\N,\N,0.0,Payaxis,1/13/2017,Gross," 15,500 ",2017.0,1.0,2016-12,1-2017,FY17,27711.0,Exception for category_name_1 - Invalid Content \N
387895.0,canceled,1/13/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260633,\N,\N,0.0,Payaxis,1/13/2017,Gross, 450 ,2017.0,1.0,2016-9,1-2017,FY17,7375.0,Exception for category_name_1 - Invalid Content \N
387921.0,complete,1/13/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260649,\N,\N,0.0,cod,1/13/2017,Net, 450 ,2017.0,1.0,2017-1,1-2017,FY17,31027.0,Exception for category_name_1 - Invalid Content \N
387949.0,canceled,1/13/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100260665,\N,\N,0.0,Payaxis,1/13/2017,Gross," 15,500 ",2017.0,1.0,2016-12,1-2017,FY17,27711.0,Exception for category_name_1 - Invalid Content \N
387958.0,complete,1/13/2017,Telemall_MM-DR-HB-L,449.0,1.0,4759.0,100260671,\N,\N,0.0,cod,1/13/2017,Net, 449 ,2017.0,1.0,2017-1,1-2017,FY17,31036.0,Exception for category_name_1 - Invalid Content \N
387973.0,order_refunded,1/13/2017,test-product,8.0,2.0,166.0,100260682,\N,\N,0.0,cod,1/13/2017,Valid, 16 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
387977.0,received,1/13/2017,Telemall_MM-DR-HB-L,449.0,1.0,4609.0,100260684,\N,\N,0.0,cod,1/13/2017,Valid, 449 ,2017.0,1.0,2017-1,1-2017,FY17,31036.0,Exception for category_name_1 - Invalid Content \N
387978.0,order_refunded,1/13/2017,test-product,8.0,1.0,158.0,100260685,\N,\N,0.0,cod,1/13/2017,Valid, 8 ,2017.0,1.0,2016-7,1-2017,FY17,83.0,Exception for category_name_1 - Invalid Content \N
388008.0,order_refunded,1/13/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100260706,\N,\N,0.0,Payaxis,1/13/2017,Valid," 15,500 ",2017.0,1.0,2016-12,1-2017,FY17,27711.0,Exception for category_name_1 - Invalid Content \N
388012.0,complete,1/13/2017,RB_Dettol Germ Busting Kit-bf,450.0,1.0,600.0,100260709,\N,\N,0.0,cod,1/13/2017,Net, 450 ,2017.0,1.0,2016-11,1-2017,FY17,15438.0,Exception for category_name_1 - Invalid Content \N
388025.0,canceled,1/13/2017,qmobile_Noir LT700 PRO,15500.0,1.0,15500.0,100260716,\N,\N,0.0,Payaxis,1/13/2017,Gross," 15,500 ",2017.0,1.0,2016-12,1-2017,FY17,28074.0,Exception for category_name_1 - Invalid Content \N
388061.0,complete,1/13/2017,Telemall_MM-DR-HB-L,449.0,1.0,599.0,100260734,\N,\N,0.0,cod,1/13/2017,Net, 449 ,2017.0,1.0,2016-11,1-2017,FY17,26890.0,Exception for category_name_1 - Invalid Content \N
388059.0,complete,1/13/2017,urban_PT005 -M,550.0,1.0,615.0,100260733,\N,\N,0.0,cod,1/13/2017,Net, 550 ,2017.0,1.0,2017-1,1-2017,FY17,30677.0,Exception for category_name_1 - Invalid Content \N
